"008904M","28.55"
"008906","26.65"
"008906G","35.22"
"008906M","28.55"
"008907","26.65"
"008907M","28.55"
"008910","26.65"
"008910G","35.22"
"008910M","28.55"
"008912","26.65"
"008912G","35.22"
"008912M","28.55"
"008915","26.65"
"008915G","35.22"
"008915M","28.55"
"008917","26.65"
"008917G","35.22"
"008917M","28.55"
"008947","26.65"
"008947M","28.55"
"008951","26.65"
"008951M","28.55"
"008952","26.65"
"008952G","35.22"
"008952M","28.55"
"008953","26.65"
"008953G","35.22"
"008953M","28.55"
"008961","35.22"
"008961G","42.84"
"008961M","37.12"
"008962","35.22"
"008962G","42.84"
"008962M","37.12"
"008963","35.22"
"008963G","42.84"
"008963M","37.12"
"008964","35.22"
"008964G","42.84"
"008964M","37.12"
"008965","35.22"
"008965G","42.84"
"008965M","37.12"
"008986","26.65"
"008986G","35.22"
"008986M","28.55"
"009001","22.84"
"009001M","24.74"
"009002","22.84"
"009002M","24.74"
"009003","22.84"
"009003M","24.74"
"009005","22.84"
"009005M","24.74"
"009010","22.84"
"009010M","24.74"
"009012","22.84"
"009012M","24.74"
"009013","22.84"
"009013M","24.74"
"009026","22.84"
"009026M","24.74"
"009027","22.84"
"009027M","24.74"
"009100","22.84"
"009102","23.79"
"009105","23.79"
"009110","22.84"
"010000","18.08"
"010001","18.08"
"010002","18.08"
"010003","18.08"
"010004","18.08"
"010010","18.08"
"010027","18.08"
"010028","18.08"
"010029","18.08"
"010060","18.08"
"010100","19.03"
"010101","20.93"
"010102","20.93"
"010103","20.93"
"010104","20.93"
"010106","20.93"
"010200","18.08"
"010202","18.08"
"010301","19.03"
"010303","19.03"
"010306","19.03"
"010308","19.03"
"010310","19.03"
"010318","19.03"
"010319","19.03"
"010326","19.03"
"010327","19.03"
"010355","19.03"
"010386","19.03"
"010388","19.03"
"011100","19.98"
"011102","21.89"
"011103","21.89"
"011127","21.89"
"011130","21.89"
"011131","21.89"
"011160","21.89"
"011168","24.74"
"011200","22.84"
"011201","22.84"
"011202","22.84"
"011203","22.84"
"011206","22.84"
"011207","22.84"
"011210","22.84"
"011211","22.84"
"011215","22.84"
"011220","22.84"
"011227","22.84"
"011286","22.84"
"011300","22.84"
"011301","22.84"
"011302","22.84"
"011303","22.84"
"011306","22.84"
"011307","22.84"
"011310","22.84"
"011311","22.84"
"011315","22.84"
"011320","22.84"
"011327","22.84"
"011386","22.84"
"011400","22.84"
"011401","22.84"
"011430","24.74"
"011431","24.74"
"012000","26.65"
"012000M","28.55"
"012001","26.65"
"012001M","28.55"
"012003","26.65"
"012003M","28.55"
"012007","26.65"
"012007M","28.55"
"012010","26.65"
"012010M","28.55"
"012200","26.65"
"012200M","28.55"
"012201","26.65"
"012201M","28.55"
"012208","26.65"
"012208M","28.55"
"012218","26.65"
"012218M","28.55"
"013000","20.93"
"013001","20.93"
"013006","20.93"
"013010","20.93"
"013011","20.93"
"013013","20.93"
"013017","20.93"
"013023","20.93"
"013026","20.93"
"013027","20.93"
"013028","20.93"
"013042","20.93"
"013049","20.93"
"013077","20.93"
"013086","20.93"
"013088","20.93"
"013101","20.93"
"013126","20.93"
"013181","20.93"
"013186","20.93"
"013203","20.93"
"013206","20.93"
"013207","20.93"
"013216","20.93"
"013226","20.93"
"013227","20.93"
"013285","20.93"
"013286","20.93"
"013287","20.93"
"013288","20.93"
"013300","20.93"
"013301","20.93"
"013307","20.93"
"013310","20.93"
"013316","20.93"
"013326","20.93"
"013377","20.93"
"013386","20.93"
"013400","20.93"
"013401","20.93"
"013407","20.93"
"013410","20.93"
"013421","20.93"
"013426","20.93"
"013440","20.93"
"013460","20.93"
"013486","20.93"
"014003","25.7"
"014007","25.7"
"014017","25.7"
"014100","25.7"
"014106","25.7"
"014113","25.7"
"014126","25.7"
"014127","25.7"
"014186","25.7"
"015000","25.7"
"015001","25.7"
"015006","25.7"
"015013","25.7"
"015023","25.7"
"015026","25.7"
"015027","25.7"
"015028","25.7"
"015060","25.7"
"015068","25.7"
"015100","26.65"
"015100M","28.55"
"015101","26.65"
"015101M","28.55"
"015103","26.65"
"015103M","28.55"
"015110","26.65"
"015110M","28.55"
"015127","26.65"
"015127M","28.55"
"015160","26.65"
"015160M","28.55"
"016000","26.65"
"016000M","28.55"
"016002","26.65"
"016002M","28.55"
"016003","26.65"
"016003M","28.55"
"016004","26.65"
"016004M","28.55"
"016006","26.65"
"016006M","28.55"
"016007","26.65"
"016007M","28.55"
"016010","26.65"
"016010M","28.55"
"016012","26.65"
"016012M","28.55"
"016013","26.65"
"016013M","28.55"
"016014","26.65"
"016014M","28.55"
"016200","24.74"
"016200M","26.65"
"016208","24.74"
"016208M","26.65"
"016220","24.74"
"016220M","26.65"
"016500","26.65"
"016500M","28.55"
"016501","26.65"
"016501M","28.55"
"019200","24.74"
"019200A","30.46"
"019200B","30.46"
"019200C","30.46"
"019201","28.55"
"019202","28.55"
"019202A","32.36"
"019202B","32.36"
"019202C","32.36"
"019214","28.55"
"019300","22.84"
"019300M","24.74"
"019301","22.84"
"019301M","24.74"
"019302","22.84"
"019302M","24.74"
"019306","22.84"
"019306M","24.74"
"019310","22.84"
"019310M","24.74"
"019311","22.84"
"019311M","24.74"
"019315","22.84"
"019315M","24.74"
"019317","22.84"
"019317M","24.74"
"019327","22.84"
"019327M","24.74"
"019386","22.84"
"019386M","24.74"
"021000","19.03"
"021100","19.03"
"024000","29.51"
"024201","27.6"
"024202","29.51"
"024401","42.84"
"024402","42.84"
"024421","42.84"
"024431","29.51"
"024472","47.6"
"024600","24.74"
"024601","26.65"
"024610","24.74"
"024611","26.65"
"024620","24.74"
"024621","26.65"
"024701","29.51"
"024800","28.55"
"024801","28.55"
"024850","30.46"
"024851","30.46"
"025200","28.55"
"025200M","30.46"
"025300","24.74"
"025300M","26.65"
"025300T","26.65"
"025301","24.74"
"025301M","26.65"
"025301T","26.65"
"025302","24.74"
"025302M","26.65"
"025302T","26.65"
"025303","24.74"
"025303M","26.65"
"025303T","26.65"
"025304","24.74"
"025304M","26.65"
"025304T","26.65"
"025305","24.74"
"025305M","26.65"
"025305T","26.65"
"025306","24.74"
"025306M","26.65"
"025306T","26.65"
"025309","24.74"
"025309M","26.65"
"025309T","26.65"
"025312","24.74"
"025312M","26.65"
"025312T","26.65"
"025314","24.74"
"025314M","26.65"
"025314T","26.65"
"025315","24.74"
"025315M","26.65"
"025315T","26.65"
"025317","24.74"
"025317M","26.65"
"025317T","26.65"
"025318","24.74"
"025318M","26.65"
"025318T","26.65"
"025322","23.79"
"025322M","25.7"
"025322T","25.7"
"025323","24.74"
"025323M","26.65"
"025323T","26.65"
"025326","24.74"
"025326M","26.65"
"025326T","26.65"
"025327","29.51"
"025327M","31.41"
"025327T","31.41"
"025328","29.51"
"025328M","31.41"
"025328T","31.41"
"025330","29.51"
"025330M","31.41"
"025330T","31.41"
"025400","24.74"
"025400M","26.65"
"025400T","26.65"
"025401","26.65"
"025401M","28.55"
"025401T","28.55"
"025490","24.74"
"025490M","26.65"
"025490T","26.65"
"025491","26.65"
"025491M","28.55"
"025491T","28.55"
"025501","24.74"
"025515","24.74"
"025517","24.74"
"025530","24.74"
"025600","25.7"
"025600M","27.6"
"025600T","27.6"
"025601","26.65"
"025601M","28.55"
"025601T","28.55"
"025700","22.84"
"025701","22.84"
"025703","22.84"
"025710","22.84"
"025715","22.84"
"025717","22.84"
"025750","22.84"
"025751","22.84"
"025800","24.74"
"025800M","26.65"
"025800T","26.65"
"025801","25.7"
"025801M","27.6"
"025801T","27.6"
"026001","28.55"
"026002","28.55"
"026003","28.55"
"027001","57.12"
"027002","57.12"
"027072","94.27"
"027101","57.12"
"027102","57.12"
"027103","57.12"
"027105","57.12"
"027106","57.12"
"027107","57.12"
"027401","89.51"
"027402","89.51"
"027421","89.51"
"027601","76.17"
"027602","76.17"
"027701","57.12"
"027702","57.12"
"027711","66.65"
"027712","66.65"
"027772","95.22"
"027801","89.51"
"027802","89.51"
"027821","89.51"
"027851","91.41"
"027852","91.41"
"028700","19.03"
"028701","19.03"
"028706","19.03"
"028707","19.03"
"028726","19.03"
"028777","19.03"
"028795","19.03"
"031200","23.79"
"031300","22.84"
"031406","24.74"
"031413","24.74"
"031426","24.74"
"031427","24.74"
"031500","24.74"
"031500M","26.65"
"031501","26.65"
"031501M","28.55"
"031502","26.65"
"031502M","28.55"
"031503","26.65"
"031503M","28.55"
"031504","26.65"
"031504M","28.55"
"031506","26.65"
"031506M","28.55"
"031507","26.65"
"031507M","28.55"
"031508","24.74"
"031508M","26.65"
"031509","45.7"
"031509M","47.6"
"031510","26.65"
"031510M","28.55"
"031512","26.65"
"031512M","28.55"
"031515","26.65"
"031515M","28.55"
"031517","26.65"
"031517M","28.55"
"031520","24.74"
"031520M","26.65"
"031530","24.74"
"031530M","26.65"
"031532","28.55"
"031532M","28.55"
"031547","26.65"
"031547M","28.55"
"031551","26.65"
"031551M","28.55"
"031552","26.65"
"031552M","28.55"
"031553","26.65"
"031553M","28.55"
"031561","31.41"
"031561M","33.31"
"031562","31.41"
"031562M","33.31"
"031563","31.41"
"031563M","33.31"
"031564","31.41"
"031564M","33.31"
"031565","31.41"
"031565M","33.31"
"031586","26.65"
"031586M","28.55"
"031590","24.74"
"031590M","26.65"
"031591","24.74"
"031591M","26.65"
"031592","24.74"
"031592M","26.65"
"031593","24.74"
"031593M","26.65"
"031594","24.74"
"031594M","26.65"
"031595","24.74"
"031595M","26.65"
"031596","24.74"
"031596M","26.65"
"031598","24.74"
"031598M","26.65"
"031599","24.74"
"031599M","26.65"
"032131","19.03"
"032201","20.93"
"032202","20.93"
"032401","31.41"
"032402","31.41"
"032421","31.41"
"032472","35.22"
"033001","26.65"
"033002","28.55"
"033003","28.55"
"033004","28.55"
"033005","28.55"
"033006","28.55"
"033007","28.55"
"033012","28.55"
"033018","28.55"
"033019","28.55"
"033031","24.74"
"033083","28.55"
"033101","26.65"
"033201","28.55"
"033203","28.55"
"033206","28.55"
"033208","28.55"
"033212","28.55"
"033285","28.55"
"033401","28.55"
"033501","28.55"
"034008","28.55"
"034201","28.55"
"034203","28.55"
"034218","28.55"
"034251","28.55"
"034301","28.55"
"034303","28.55"
"034318","28.55"
"034351","28.55"
"035000","27.6"
"035003","27.6"
"035005","27.6"
"035006","27.6"
"035007","27.6"
"035008","27.6"
"035010","27.6"
"035012","27.6"
"035015","27.6"
"035017","27.6"
"035018","27.6"
"035019","27.6"
"035020","27.52"
"035026","27.6"
"035027","27.52"
"035055","27.6"
"035083","27.6"
"035085","27.6"
"035086","27.6"
"035087","27.6"
"035088","27.6"
"036100","28.55"
"036100M","30.46"
"036103","28.55"
"036103M","30.46"
"036106","28.55"
"036106M","30.46"
"036107","28.55"
"036107M","30.46"
"036109","28.55"
"036109M","30.46"
"036111","28.55"
"036111M","30.46"
"036112","28.55"
"036112M","30.46"
"036114","28.55"
"036114M","30.46"
"036132","30.46"
"036200","28.55"
"036200M","30.46"
"036200P","30.46"
"036300","26.65"
"036300M","28.55"
"036300P","28.55"
"036400","28.55"
"036400M","30.46"
"036400P","30.46"
"037000","19.03"
"037001","19.03"
"037003","19.03"
"037006","19.03"
"037007","19.03"
"037008","19.03"
"037011","19.03"
"037014","19.03"
"037017","19.03"
"037018","19.03"
"037026","19.03"
"037027","19.03"
"037061","19.03"
"037062","19.03"
"037063","19.03"
"037064","19.03"
"037065","19.03"
"037066","19.03"
"037068","19.03"
"037069","19.03"
"037070","19.03"
"037071","19.03"
"037072","19.03"
"037083","19.03"
"037085","19.03"
"037086","19.03"
"037087","19.03"
"037089","19.03"
"037120","19.03"
"037121","19.03"
"037123","19.03"
"037124","19.03"
"037125","19.03"
"037128","19.03"
"037129","19.03"
"037130","19.03"
"037200","19.03"
"037201","19.03"
"037203","19.03"
"037206","19.03"
"037207","19.03"
"037208","19.03"
"037211","19.03"
"037214","19.03"
"037217","19.03"
"037218","19.03"
"037219","19.03"
"037226","19.03"
"037255","19.03"
"037268","19.03"
"037283","19.03"
"037285","19.03"
"037287","19.03"
"037297","19.03"
"038000","47.6"
"038001","47.6"
"038005","47.6"
"038101","93.32"
"038201","93.32"
"038300","28.55"
"038301","28.55"
"038305","28.55"
"041000","19.98"
"041001","19.98"
"041003","19.98"
"041022","19.98"
"041027","19.98"
"041060","19.98"
"041100","19.98"
"041104","20.93"
"041106","20.93"
"042000","24.74"
"042000M","26.65"
"042000P","26.65"
"042804","29.51"
"042806","29.51"
"043000","24.74"
"043000M","26.65"
"043000P","26.65"
"043004","26.65"
"043004M","28.55"
"043004P","28.55"
"043200","27.6"
"043200M","29.51"
"043200P","29.51"
"043204","30.46"
"043204M","32.36"
"043204P","32.36"
"043400","27.6"
"043400M","29.51"
"043400P","29.51"
"044000","17.12"
"044000A","21.89"
"044000B","21.89"
"044000C","21.89"
"044001","30.46"
"044001A","34.27"
"044001B","34.27"
"044001C","34.27"
"044008","17.12"
"044012","21.89"
"044013","21.89"
"044022","21.89"
"044042","21.89"
"044049","21.89"
"044051","32.36"
"044060","21.89"
"044100","31.41"
"044100A","36.17"
"044100B","36.17"
"044100C","36.17"
"044110","28.55"
"044200","21.89"
"044203","21.89"
"044300","24.74"
"044301","24.74"
"044400","21.89"
"044402","21.89"
"044409","36.17"
"044427","21.89"
"044500","22.84"
"044500A","25.7"
"044500B","25.7"
"044500C","25.7"
"044512","26.65"
"044600","19.03"
"044601","25.7"
"044602","25.7"
"044603","25.7"
"044604","25.7"
"044606","25.7"
"044607","25.7"
"044610","26.65"
"044612","25.7"
"044615","25.7"
"044617","25.7"
"044618","32.36"
"044620","32.36"
"044621","32.36"
"044622","26.65"
"044623","32.36"
"044627","32.36"
"044632","26.65"
"044633","32.36"
"044639","26.65"
"044640","26.65"
"044649","15.22"
"044650","19.03"
"044651","25.7"
"044652","26.65"
"044653","26.65"
"044655","26.65"
"044662","15.22"
"044668","26.65"
"044669","26.65"
"044670","26.65"
"044674","26.65"
"044675","26.65"
"044677","26.65"
"044682","26.65"
"044687","26.65"
"044691","26.65"
"044692","26.65"
"044694","26.65"
"044695","26.65"
"044700","17.12"
"044701","21.89"
"044703","21.89"
"044706","21.89"
"044711","21.89"
"044714","21.89"
"044715","21.89"
"044717","21.89"
"044723","21.89"
"044726","21.89"
"044727","21.89"
"045000","17.12"
"045000A","20.93"
"045002","19.98"
"045003","19.98"
"045008","17.12"
"045012","19.98"
"045013","19.98"
"045022","19.98"
"045027","19.98"
"045031","19.98"
"045032","22.84"
"045042","19.98"
"045049","19.98"
"045060","19.98"
"045102","19.98"
"045103","19.98"
"045104","19.98"
"045106","19.98"
"045127","19.98"
"045200","19.98"
"045203","19.98"
"045204","19.98"
"045206","19.98"
"045207","19.98"
"045213","19.98"
"045215","19.98"
"045226","19.98"
"045227","19.98"
"045300","23.79"
"045400","19.98"
"045700","17.12"
"045703","19.98"
"045706","19.98"
"045711","19.98"
"045714","19.98"
"045715","19.98"
"045717","19.98"
"045723","19.98"
"045726","19.98"
"045727","19.98"
"045800","19.98"
"045801","19.98"
"045900","20.93"
"045904","21.89"
"045906","21.89"
"047000","19.03"
"047001","19.98"
"047002","19.98"
"047003","19.98"
"047004","19.98"
"047006","19.98"
"047013","19.98"
"047015","19.98"
"047017","19.98"
"047026","19.98"
"047027","19.98"
"047086","19.98"
"049000","19.03"
"049001","18.08"
"049002","19.03"
"049003","19.03"
"049004","19.03"
"049006","19.03"
"049007","19.03"
"049008","19.03"
"049010","19.03"
"049011","19.03"
"049013","19.03"
"049014","19.03"
"049016","19.03"
"049017","19.03"
"049018","19.03"
"049019","19.03"
"049026","19.03"
"049027","19.03"
"049055","19.03"
"049069","24.74"
"049083","19.03"
"049085","19.03"
"049087","19.03"
"049088","19.03"
"049100","24.74"
"050301","32.36"
"050301M","34.27"
"050306","26.65"
"050306M","28.55"
"050314","26.65"
"050314M","28.55"
"052000","25.7"
"052000M","27.6"
"052008","26.65"
"052010","26.65"
"052101","26.65"
"052102","26.65"
"052103","26.65"
"052104","26.65"
"052106","26.65"
"052108","26.65"
"052109","26.65"
"052112","26.65"
"052115","26.65"
"052117","26.65"
"052122","26.65"
"052123","26.65"
"053000","47.6"
"053001","47.6"
"053005","47.6"
"053101","57.12"
"053102","57.12"
"053301","57.12"
"053302","57.12"
"053401","91.41"
"053402","91.41"
"053421","91.41"
"053451","95.22"
"053452","95.22"
"053471","95.22"
"053472","95.22"
"053473","95.22"
"054101","57.12"
"054105","57.12"
"055000","24.74"
"055000M","26.65"
"055000P","26.65"
"055001","24.74"
"055001M","26.65"
"055002","24.74"
"055002M","26.65"
"055003","24.74"
"055003M","26.65"
"055004","26.65"
"055004M","28.55"
"055004P","28.55"
"055006","26.65"
"055006M","28.55"
"055006P","28.55"
"055010","24.74"
"055010M","26.65"
"055010P","26.65"
"055012","24.74"
"055012M","26.65"
"055015","24.74"
"055015M","26.65"
"055017","24.74"
"055017M","26.65"
"056000","19.98"
"056001","21.89"
"056006","21.89"
"056007","21.89"
"056010","21.89"
"056021","21.89"
"056022","21.89"
"056024","21.89"
"056801","22.84"
"056802","22.84"
"056806","22.84"
"056807","22.84"
"056810","22.84"
"056813","22.84"
"056826","22.84"
"056900","21.89"
"056901","21.89"
"056907","22.84"
"056913","22.84"
"056917","31.41"
"056920","22.84"
"056926","22.84"
"057000","17.12"
"057000A","29.51"
"057000AM","31.41"
"057000B","29.51"
"057000C","29.51"
"057001","19.98"
"057004","19.03"
"057008","19.03"
"057010","19.03"
"057011","19.03"
"057017","28.55"
"057026","28.55"
"057051","28.55"
"057052","28.55"
"057053","28.55"
"057068","28.55"
"057069","28.55"
"057070","28.55"
"057077","28.55"
"057099","27.6"
"057099A","33.31"
"057099B","33.31"
"057099C","33.31"
"057100","19.03"
"057101","19.03"
"057199","27.6"
"057300","20.93"
"057301","25.7"
"057309","47.6"
"057411","31.41"
"057450","21.89"
"057451","28.55"
"057461","28.55"
"057500","22.84"
"057500M","24.74"
"057501","27.6"
"057502","27.6"
"057503","27.6"
"057506","27.6"
"057507","27.6"
"057509","45.7"
"057510","27.6"
"057511","27.6"
"057511M","28.55"
"057512","27.6"
"057517","27.6"
"057520","27.6"
"057520M","28.55"
"057521","27.6"
"057521M","28.55"
"057523","27.6"
"057523M","28.55"
"057526","27.6"
"057526M","28.55"
"057527","27.6"
"057530","22.84"
"057530M","24.74"
"057531","22.84"
"057531M","24.74"
"057536","22.84"
"057541","27.6"
"057541M","28.55"
"057550","28.55"
"057551","28.55"
"057586","27.6"
"057599","27.6"
"057615","27.6"
"057700","27.6"
"057700M","28.55"
"057701","27.6"
"057701M","28.55"
"057710","27.6"
"057710M","28.55"
"057711","27.6"
"057711M","28.55"
"057721","27.6"
"057721M","28.55"
"057727","27.6"
"057727M","28.55"
"057760","27.6"
"057760M","27.6"
"057786","27.6"
"057786M","28.55"
"057950","28.55"
"058000","19.03"
"058001","25.7"
"058001M","26.65"
"058003","25.7"
"058012","25.7"
"058100","20.93"
"058108","19.03"
"058108M","20.93"
"058200","20.93"
"058201","25.7"
"058207","28.55"
"058209","47.6"
"058210","26.65"
"058211","47.6"
"058221","28.55"
"059000","24.74"
"059000A","33.31"
"059000B","33.31"
"059000C","33.31"
"059001","25.7"
"059001A","33.31"
"059001B","33.31"
"059001C","33.31"
"059003","28.55"
"059008","28.55"
"059019","28.55"
"059100","28.55"
"059200","28.55"
"059206","28.55"
"059207","28.55"
"059214","28.55"
"059215","28.55"
"059230","28.55"
"059291","28.55"
"059292","28.55"
"059294","28.55"
"059295","28.55"
"059300","28.55"
"059301","25.7"
"059302","25.7"
"059303","26.65"
"059307","25.7"
"059309","47.6"
"059310","26.65"
"059311","26.65"
"059318","26.65"
"059320","22.84"
"059321","26.65"
"059330","28.55"
"059331","28.55"
"059337","26.65"
"059340","20.93"
"059350","20.93"
"059351","28.55"
"059360","20.93"
"059400","28.55"
"059401","28.55"
"059406","28.55"
"059407","28.55"
"059412","28.55"
"059501","28.55"
"059507","28.55"
"059515","28.55"
"059518","28.55"
"059520","28.55"
"059521","28.55"
"059522","28.55"
"059600","28.55"
"059801","28.55"
"059810","30.46"
"059811","28.55"
"059819","30.46"
"059820","27.6"
"059820M","28.55"
"059821","27.6"
"059821M","28.55"
"059900","24.74"
"059900M","26.65"
"059906","24.74"
"059906M","26.65"
"059907","24.74"
"059907M","26.65"
"059920","25.7"
"059930","28.55"
"059930M","29.51"
"059931","28.55"
"059931M","29.51"
"059939","25.7"
"059969","25.7"
"059991","25.7"
"060000","19.03"
"060008","19.03"
"060008A","22.84"
"060010","19.03"
"060010A","22.84"
"060020","19.03"
"060020P","22.84"
"060028","19.03"
"060028P","22.84"
"060030","19.03"
"060032","27.6"
"060040","19.03"
"060100","22.84"
"060100A","26.65"
"060101","26.65"
"060108","22.84"
"060109","47.6"
"060110","22.84"
"060120","22.84"
"060200","23.79"
"060300","28.55"
"060400","24.74"
"060400M","26.65"
"060400P","26.65"
"060408","24.74"
"060408M","26.65"
"060408P","26.65"
"061001","24.74"
"061002","24.74"
"061003","24.74"
"061004","24.74"
"061005","24.74"
"061006","24.74"
"061007","24.74"
"061012","24.74"
"061015","24.74"
"061017","24.74"
"061022","24.74"
"061023","24.74"
"061302","27.6"
"061302M","29.51"
"061303","27.6"
"061303M","29.51"
"061306","27.6"
"061306M","29.51"
"061307","27.6"
"061307M","29.51"
"061309","27.6"
"061309M","29.51"
"061311","27.6"
"061311M","29.51"
"061312","27.6"
"061312M","29.51"
"061314","27.6"
"061314M","29.51"
"061600","19.03"
"061600M","20.93"
"061601","26.65"
"061601M","28.55"
"061612","26.65"
"061612M","28.55"
"061620","24.74"
"061620M","26.65"
"061621","26.65"
"061621M","28.55"
"061800","28.55"
"061800M","30.46"
"061801","31.41"
"061801M","33.31"
"061803","31.41"
"061803M","33.31"
"061807","31.41"
"061807M","33.31"
"061810","31.41"
"061810M","33.31"
"061812","31.41"
"061812M","33.31"
"061813","31.41"
"061813M","33.31"
"061815","31.41"
"061815M","33.31"
"061817","31.41"
"061817M","33.31"
"061826","31.41"
"061826M","33.31"
"061827","31.41"
"061827M","33.31"
"061851","36.17"
"061851M","38.08"
"061881","31.41"
"061881M","33.31"
"061890","22.84"
"061890M","24.74"
"061891","26.65"
"061891M","28.55"
"062000","19.03"
"062000A","26.65"
"062001","35.22"
"062001M","37.12"
"062003","35.22"
"062003M","37.12"
"062004","35.22"
"062004M","37.12"
"062006","35.22"
"062006M","37.12"
"062100","22.84"
"062301","26.65"
"062301M","28.55"
"062303","26.65"
"062303M","28.55"
"062306","26.65"
"062306M","28.55"
"062310","26.65"
"062310M","28.55"
"062314","26.65"
"062314M","28.55"
"062402","26.65"
"062402M","28.55"
"062403","26.65"
"062403M","28.55"
"062413","26.65"
"062413M","28.55"
"062415","26.65"
"062415M","28.55"
"062417","26.65"
"062417M","28.55"
"062423","26.65"
"062423M","28.55"
"062426","26.65"
"062426M","28.55"
"062427","26.65"
"062427M","28.55"
"062600","21.89"
"062600M","23.79"
"062800","22.84"
"062800M","24.74"
"062810","24.74"
"062810M","26.65"
"063000","28.55"
"063001","28.55"
"063015","28.55"
"063200","21.89"
"063300","28.55"
"063401","45.7"
"063402","45.7"
"063421","45.7"
"063501","24.74"
"063502","24.74"
"063511","45.7"
"063512","45.7"
"063521","45.7"
"063571","51.41"
